index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,
3,0,4,0,0.444444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr29.npz,,,,,0,171,171,111,,left,green,0.74,674.8406870365143,675.275062084198,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
9,13,0,0,0.444444444444444,1.0,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr29.npz,,,,,0,172,172,205,,left,green,2.11,678.7525060176849,679.1845541000366,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
6,12,8,0,0.027777777777778,1.0,0,0.027777777777778,3.10526315789474,0,0.25,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr25-esr100.npz,,,,,0,173,173,186,,left,green,0.58,680.9076280593872,681.3415322303772,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,11,8,0,0.25,0.298245614035088,0,1.0,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr100.npz,,,,,0,174,174,364,,right,red,0.59,683.0462181568146,683.4749200344086,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,11,8,0,1.0,0.298245614035088,0,1.0,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr100.npz,,,,,0,175,175,548,,left,green,0.89,685.1744441986084,685.6107180118561,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,6,13,0,0.25,0.298245614035088,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,176,176,388,,left,green,0.73,687.3045592308044,687.7369260787964,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,14,1,0,0.694444444444444,1.0,0,0.25,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr29.npz,,,,,0,177,177,544,,left,green,0.57,689.4325301647186,,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
12,9,13,0,0.027777777777778,3.10526315789474,0,0.444444444444444,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm100-rsr0-rcr11-esr310.npz,,,,,0,178,178,529,,right,red,0.91,691.5625011920929,691.9923810958862,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
6,9,5,0,0.027777777777778,1.0,0,0.444444444444444,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm44-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm44-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm44-esm100-rsr0-rcr100-esr29.npz,,,,,0,179,179,29,,right,red,0.76,693.6861062049866,694.1179640293121,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
12,3,5,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29.npz,,,,,0,180,180,188,,left,green,0.79,695.8103070259094,696.2816262245178,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
6,1,2,0,0.027777777777778,1.0,0,0.111111111111111,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm11-esm29-rsr0-rcr25-esr29.npz,,,,,0,181,181,68,,left,green,0.75,697.9712390899658,698.4439392089844,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,11,5,0,0.694444444444444,1.0,0,1.0,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29.npz,,,,,0,182,182,514,,left,green,0.63,700.147402048111,700.6082630157471,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,11,4,0,0.694444444444444,1.0,0,1.0,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm100-rsr0-rcr69-esr29.npz,,,,,0,183,183,239,,left,green,0.59,702.3039832115173,702.737556219101,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,9,3,0,0.111111111111111,1.0,0,0.444444444444444,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm100-rsr0-rcr44-esr29.npz,,,,,0,184,184,311,,left,green,2.59,706.2050712108612,706.6411421298981,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,9,2,0,0.25,1.0,0,0.444444444444444,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr29.npz,,,,,0,185,185,559,,left,green,0.59,708.336284160614,708.7721540927887,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,5,11,0,0.111111111111111,1.0,0,1.0,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm100-esm29-rsr0-rcr100-esr100.npz,,,,,0,186,186,10,,right,red,0.56,710.4615910053253,710.8970391750336,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
0,8,14,0,0.027777777777778,0.298245614035088,0,0.25,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr25-esr310.npz,,,,,0,187,187,114,,left,green,2.86,714.3867120742798,,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,4,8,0,0.25,3.10526315789474,0,0.694444444444444,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm69-esm29-rsr0-rcr25-esr100.npz,,,,,0,188,188,253,,right,red,0.65,716.5147430896759,716.9426991939545,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,1,6,0,0.25,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr2-esr100.npz,,,,,0,189,189,171,,right,red,0.81,718.6509602069855,719.0773780345917,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,11,2,0,0.111111111111111,3.10526315789474,0,1.0,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr29.npz,,,,,0,190,190,55,,left,green,0.59,720.7850830554962,721.2114460468292,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
1,14,7,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr11-esr100.npz,,,,,0,191,191,583,,left,green,1.09,722.915125131607,723.3415040969849,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,1,10,0,0.25,1.0,0,0.111111111111111,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm11-esm29-rsr0-rcr69-esr100.npz,,,,,0,192,192,442,,left,green,0.51,725.0462460517883,,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,14,7,0,0.111111111111111,3.10526315789474,0,0.25,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm25-esm310-rsr0-rcr11-esr100.npz,,,,,0,193,193,324,,left,green,0.62,727.1934912204742,727.6260139942169,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,0,13,0,0.25,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr11-esr310.npz,,,,,0,194,194,50,,left,green,0.97,729.3471660614014,,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,1,10,0,0.25,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr69-esr100.npz,,,,,0,195,195,585,,left,green,0.7,731.4880650043488,731.9135811328888,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,13,1,0,0.694444444444444,1.0,0,0.111111111111111,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm11-esm310-rsr0-rcr11-esr29.npz,,,,,0,196,196,149,,right,red,0.75,733.6222550868988,734.072811126709,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
1,3,12,0,0.111111111111111,0.298245614035088,0,0.444444444444444,0.298245614035088,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr310.npz,,,,,0,197,197,323,,left,green,1.12,735.7849872112274,736.219006061554,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
4,11,14,0,0.694444444444444,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,198,198,165,,right,red,0.67,737.9417841434479,738.3773970603943,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
11,9,4,0,1.0,1.0,0,0.444444444444444,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm44-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm44-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm44-esm100-rsr0-rcr69-esr29.npz,,,,,0,199,199,26,,right,red,0.65,740.0669331550598,740.5346691608429,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,3,11,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr100-esr100.npz,,,,,0,200,200,485,,left,green,1.21,742.2234890460968,742.6568381786346,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,2,11,0,0.444444444444444,0.298245614035088,0,0.25,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm29-rsr0-rcr100-esr100.npz,,,,,0,201,201,257,,left,green,0.64,744.3547160625458,744.7909851074219,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,5,4,0,0.694444444444444,1.0,0,1.0,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm100-esm29-rsr0-rcr69-esr29.npz,,,,,0,202,202,455,,right,red,0.85,746.4824130535126,746.9103751182556,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
0,5,2,0,0.027777777777778,0.298245614035088,0,1.0,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr25-esr29.npz,,,,,0,203,203,25,,right,red,0.67,748.604896068573,749.0342831611633,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,9,6,0,0.694444444444444,1.0,0,0.444444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm100-rsr0-rcr2-esr100.npz,,,,,0,204,204,35,,left,green,0.71,750.7598900794983,751.19713306427,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,8,1,0,0.444444444444444,0.298245614035088,0,0.25,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm100-rsr0-rcr11-esr29.npz,,,,,0,205,205,230,,left,green,0.87,752.9215970039368,753.3615190982819,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,13,5,0,0.111111111111111,1.0,0,0.111111111111111,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm11-esm310-rsr0-rcr100-esr29.npz,,,,,0,206,206,332,,left,green,0.81,755.0669431686401,755.4979481697083,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,14,3,0,0.111111111111111,1.0,0,0.25,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm310-rsr0-rcr44-esr29.npz,,,,,0,207,207,103,,left,green,1.19,757.1867990493774,757.6272721290588,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,11,8,0,0.111111111111111,3.10526315789474,0,1.0,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr25-esr100.npz,,,,,0,208,208,410,,left,green,1.21,759.3334400653839,759.7831032276154,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,5,11,0,0.25,3.10526315789474,0,1.0,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm100-esm29-rsr0-rcr100-esr100.npz,,,,,0,209,209,161,,left,green,1.53,761.473443031311,761.9131321907043,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
6,9,2,0,0.027777777777778,1.0,0,0.444444444444444,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm44-esm100-rsr0-rcr25-esr29.npz,,,,,0,210,210,182,,right,red,1.08,763.638209104538,764.0771310329437,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
9,4,11,0,0.444444444444444,1.0,0,0.694444444444444,0.298245614035088,0,1.0,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm69-esm29-rsr0-rcr100-esr100.npz,,,,,0,211,211,133,,left,green,0.81,765.76930809021,,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,2,14,0,1.0,0.298245614035088,0,0.25,0.298245614035088,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr310.npz,,,,,0,212,212,462,,left,green,0.9,767.9067771434784,768.3414890766144,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
7,10,5,0,0.111111111111111,1.0,0,0.694444444444444,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm69-esm100-rsr0-rcr100-esr29.npz,,,,,0,213,213,395,,right,red,0.59,770.0413951873779,770.475869178772,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,11,14,0,0.444444444444444,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,214,214,570,,right,red,0.6,772.1637341976166,772.6030561923981,3,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
