index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,sound_1.stopped,text.stopped,sound_2.started,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 42
5,14,4,0,1.0,0.298245614035088,0,0.25,3.10526315789474,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr29.npz,,,,,0,178,178,69,,left,green,1.46,646.6521008014679,,647.1078939437866,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
2,6,10,0,0.25,0.298245614035088,0,0.027777777777778,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm100-rsr0-rcr69-esr100.npz,,,,,0,179,179,42,,left,green,1.03,648.8165860176086,,649.2528128623962,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
9,11,5,0,0.444444444444444,1.0,0,1.0,1.0,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm100-esm100-rsr0-rcr100-esr29.npz,,,,,0,180,180,142,,right,red,3.28,652.7413828372955,,653.3804569244385,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
12,11,6,0,0.027777777777778,3.10526315789474,0,1.0,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm100-esm100-rsr0-rcr2-esr100.npz,,,,,0,181,181,163,,left,green,1.81,655.0839569568634,,655.5201070308685,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
9,13,6,0,0.444444444444444,1.0,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm11-esm310-rsr0-rcr2-esr100.npz,,,,,0,182,182,13,,left,green,1.01,657.2236618995667,,657.7507698535919,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
12,3,5,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr100-esr29.npz,,,,,0,183,183,188,,left,green,1.62,659.4466128349304,,659.8920040130615,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
8,3,9,0,0.25,1.0,0,0.444444444444444,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm44-esm29-rsr0-rcr44-esr100.npz,,,,,0,184,184,15,,left,green,1.42,661.5902450084686,,662.0328538417816,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
0,5,6,0,0.027777777777778,0.298245614035088,0,1.0,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm29-rsr0-rcr2-esr100.npz,,,,,0,185,185,374,,right,red,1.02,663.7366139888763,,664.1773970127106,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
0,14,11,0,0.027777777777778,0.298245614035088,0,0.25,3.10526315789474,0,1.0,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr100.npz,,,,,0,186,186,557,,right,red,0.75,665.8710198402405,,666.3347849845886,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
4,9,13,0,0.694444444444444,0.298245614035088,0,0.444444444444444,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr310.npz,,,,,0,187,187,488,,left,green,4.08,671.5611279010773,,672.022213935852,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
7,8,12,0,0.111111111111111,1.0,0,0.25,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr2-esr310.npz,,,,,0,188,188,271,,left,green,1.57,673.7198469638824,,674.1522779464722,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,0,6,0,0.25,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm29-rsr0-rcr2-esr100.npz,,,,,0,189,189,496,,right,red,1.09,675.8486268520355,,676.3126618862152,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
3,11,14,0,0.444444444444444,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,190,190,570,,right,red,0.78,678.0040159225464,,678.4552338123322,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,2,0,0,0.25,3.10526315789474,0,0.25,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr29.npz,,,,,0,191,191,460,,left,green,3.17,681.9365990161896,,682.3768768310547,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
1,5,13,0,0.111111111111111,0.298245614035088,0,1.0,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm29-rsr0-rcr11-esr310.npz,,,,,0,192,192,598,,right,red,0.87,684.0752928256989,,684.5214388370514,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
5,10,2,0,1.0,0.298245614035088,0,0.694444444444444,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr25-esr29.npz,,,,,0,193,193,489,,left,green,1.0,686.2165439128876,,686.7702670097351,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
0,11,9,0,0.027777777777778,0.298245614035088,0,1.0,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm100-esm100-rsr0-rcr44-esr100.npz,,,,,0,194,194,32,,right,red,0.75,688.4680519104004,,688.9265139102936,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
13,10,7,0,0.111111111111111,3.10526315789474,0,0.694444444444444,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm69-esm100-rsr0-rcr11-esr100.npz,,,,,0,195,195,385,,left,green,0.78,690.6296138763428,,691.0498819351196,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
2,9,8,0,0.25,0.298245614035088,0,0.444444444444444,1.0,0,0.25,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm100-rsr0-rcr25-esr100.npz,,,,,0,196,196,407,,right,red,0.71,692.7455999851227,,693.2022278308868,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
2,1,13,0,0.25,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm11-esm29-rsr0-rcr11-esr310.npz,,,,,0,197,197,290,,left,green,0.85,694.8994269371033,,695.3515129089355,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
7,8,3,0,0.111111111111111,1.0,0,0.25,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm25-esm100-rsr0-rcr44-esr29.npz,,,,,0,198,198,459,,right,red,1.24,697.0450139045715,,,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,7,13,0,0.25,3.10526315789474,0,0.111111111111111,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm100-rsr0-rcr11-esr310.npz,,,,,0,199,199,358,,right,red,0.96,699.1737759113312,,699.7703859806061,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
3,4,0,0,0.444444444444444,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr29.npz,,,,,0,200,200,130,,left,green,1.18,701.4731078147888,,701.9166150093079,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
5,0,6,0,1.0,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm2-esm29-rsr0-rcr2-esr100.npz,,,,,0,201,201,1,,right,red,0.81,703.6142148971558,,704.0433218479156,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
7,12,3,0,0.111111111111111,1.0,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm2-esm310-rsr0-rcr44-esr29.npz,,,,,0,202,202,584,,left,green,1.52,705.7440309524536,,706.1823408603668,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
11,12,10,0,1.0,1.0,0,0.027777777777778,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm310-rsr0-rcr69-esr100.npz,,,,,0,203,203,465,,right,red,1.52,707.8775959014893,,708.3146300315857,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
11,5,3,0,1.0,1.0,0,1.0,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr44-esr29.npz,,,,,0,204,204,172,,right,red,3.05,711.7921140193939,,712.2354300022125,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
13,0,4,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr69-esr29.npz,,,,,0,205,205,270,,right,red,1.46,713.9398028850555,,714.3933458328247,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,7,0,0,0.25,3.10526315789474,0,0.111111111111111,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm100-rsr0-rcr2-esr29.npz,,,,,0,206,206,412,,right,red,1.7,716.1025350093842,,716.5475389957428,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
2,3,6,0,0.25,0.298245614035088,0,0.444444444444444,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm29-rsr0-rcr2-esr100.npz,,,,,0,207,207,357,,left,green,1.29,718.2509088516235,,718.6884529590607,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
8,4,2,0,0.25,1.0,0,0.694444444444444,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.npz,,,,,0,208,208,184,,left,green,1.05,720.387943983078,,720.8406558036804,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
7,3,5,0,0.111111111111111,1.0,0,0.444444444444444,0.298245614035088,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl100-rsm0-rcm44-esm29-rsr0-rcr100-esr29.npz,,,,,0,209,209,589,,left,green,0.86,722.5362229347229,,722.9584169387817,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
11,0,6,0,1.0,1.0,0,0.027777777777778,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100.npz,,,,,0,210,210,586,,right,red,0.83,724.6660778522491,,,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,2,6,0,0.25,3.10526315789474,0,0.25,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm29-rsr0-rcr2-esr100.npz,,,,,0,211,211,350,,right,red,1.42,726.8147618770599,,727.2617418766022,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
12,3,13,0,0.027777777777778,3.10526315789474,0,0.444444444444444,0.298245614035088,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm44-esm29-rsr0-rcr11-esr310.npz,,,,,0,212,212,383,,right,red,3.08,730.7253799438477,,,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,6,11,0,0.25,3.10526315789474,0,0.027777777777778,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm2-esm100-rsr0-rcr100-esr100.npz,,,,,0,213,213,337,,left,green,1.67,732.9200868606567,,733.3650379180908,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,8,3,0,0.25,3.10526315789474,0,0.25,1.0,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr44-esr29.npz,,,,,0,214,214,100,,right,red,1.47,735.0639300346375,,735.5182468891144,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
3,4,5,0,0.444444444444444,0.298245614035088,0,0.694444444444444,0.298245614035088,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm69-esm29-rsr0-rcr100-esr29.npz,,,,,0,215,215,233,,right,red,4.14,740.7477328777313,,741.2045519351959,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
14,9,12,0,0.25,3.10526315789474,0,0.444444444444444,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr310.npz,,,,,0,216,216,378,,left,green,0.97,742.9129519462585,,743.348287820816,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
5,10,12,0,1.0,0.298245614035088,0,0.694444444444444,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm69-esm100-rsr0-rcr2-esr310.npz,,,,,0,217,217,587,,left,green,0.99,745.0526719093323,,,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
10,0,3,0,0.694444444444444,1.0,0,0.027777777777778,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm2-esm29-rsr0-rcr44-esr29.npz,,,,,0,218,218,87,,right,red,0.98,747.2053999900818,,747.6642699241638,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
10,8,1,0,0.694444444444444,1.0,0,0.25,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm100-rsr0-rcr11-esr29.npz,,,,,0,219,219,247,,right,red,3.04,751.1355938911438,,751.5851240158081,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
4,3,9,0,0.694444444444444,0.298245614035088,0,0.444444444444444,0.298245614035088,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm44-esm29-rsr0-rcr44-esr100.npz,,,,,0,220,220,451,,left,green,0.87,753.2800648212433,,753.7314989566803,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
13,11,7,0,0.111111111111111,3.10526315789474,0,1.0,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm100-esm100-rsr0-rcr11-esr100.npz,,,,,0,221,221,590,,left,green,1.31,755.4410879611969,,755.896595954895,,3,3,6,lightness,readingArea,realistic,75,2023-03-18_15h26.29.599,tripletExp_regina_11082022,2022.2.4,120.32508943401965,
